nBC,Ins,RH,s,t,avPriceFP0,avPriceFP100,avPriceFP500,avPriceCoastFront,nB,nS,nNC,nOS,nOB,nBL,nT,dBS
0.7,0,1,4,46,152057.15759312,162586.81355932,126345.90865385,279750.59782609,3002,954,258,74,2686,16,260,2048
0.7,0,1,4,47,149772.33008596,161393.0720339,125455.65384615,276765,3064,931,257,67,2754,14,248,2133
0.7,0,1,4,48,148312.78395415,159703.53389831,124514.82692308,274153.14130435,3083,930,232,59,2817,25,247,2153
0.7,0,1,4,49,147398.50315186,158749.93220339,124192.25,272892.33695652,3134,970,226,65,2854,11,229,2164
0.7,0,1,4,50,146717.84756447,158960.84322034,124105.73076923,272773.2826087,3185,982,253,75,2898,41,236,2203
0.7,0,1,4,51,146085.53810888,157954.50847458,123550.29807692,272066.80434783,3251,993,256,80,2920,5,265,2258
0.7,0,1,4,52,144948.33925501,156841.14830508,122941.65865385,270714.86956522,3265,1010,243,72,3000,50,251,2255
0.7,0,1,4,53,144541.4739255,156457.15254237,122801.61538462,270112.94565217,3318,991,255,72,3004,13,261,2327
0.7,0,1,4,54,144343.39025788,157185.38559322,123445.79807692,272099.81521739,3287,998,244,74,3060,91,258,2289
0.7,0,1,4,55,142088.46762178,155074.63983051,121748.15865385,269685.14130435,3322,957,264,80,3020,42,267,2365
0.7,0,1,4,56,141572.72206304,154580.55084746,121024.83653846,268705.69565217,3376,966,264,88,3037,13,285,2410
0.7,0,1,4,57,141027.05787966,154189.22881356,120575.07211538,269272.58695652,3415,975,243,81,3105,14,271,2440
0.7,0,1,4,58,140244.62578797,153600.28813559,120205.79807692,268947,3452,954,232,73,3152,5,263,2498
0.7,0,1,4,59,139961.20802292,153210.34745763,119515.62019231,269263.20652174,3557,986,270,89,3205,7,247,2571
0.7,0,1,4,60,139711.63323782,152363.10169492,118973.47596154,268169.26086957,3564,953,227,87,3260,10,297,2611
0.7,0,1,4,61,139370.54441261,151957.8940678,117836.26923077,268852.29347826,3620,994,246,85,3300,11,264,2626
0.7,0,1,4,62,138372.56160458,150782.26271186,116921.31730769,266498.54347826,3602,979,238,89,3351,76,269,2623
0.7,0,1,4,63,138456.06189112,150900.3940678,117065.13461538,267132.69565217,3574,979,221,91,3325,63,277,2595
0.7,0,1,4,64,138439.92664756,150643.25847458,116696.71153846,267982.82608696,3617,982,227,84,3322,16,252,2635
0.7,0,1,4,65,138743.39025788,150797.20762712,116915.77403846,269247.95652174,3701,940,271,91,3345,6,272,2761
0.7,0,1,4,66,138572.24985673,150361.61864407,116943.32692308,269360.43478261,3772,946,253,85,3437,3,264,2826
0.7,0,1,4,67,138348.09627507,150627.22457627,116916.71153846,270344.5326087,3813,952,245,71,3505,8,267,2861
0.7,0,1,4,68,138492.78624642,150726.3940678,116893.04326923,271767.59782609,3868,919,241,96,3542,11,271,2949
0.7,0,1,4,69,137596.70372493,149814.20338983,116422.07692308,270250.7173913,3917,909,251,81,3598,13,270,3008
0.7,0,1,4,70,136942.21432665,149303.19491525,116197.42307692,269456.41304348,3951,932,236,78,3644,7,273,3019
0.7,0,1,4,71,136829.73524355,149560.23728814,116231.30288462,269960.55434783,3984,919,258,86,3696,56,255,3065
0.7,0,1,4,72,136603.31461318,149376.41949153,116467.22115385,269258.97826087,4043,920,250,81,3727,15,257,3123
0.7,0,1,4,73,136910.62005731,149847.20338983,117125.74519231,270709.10869565,4085,935,235,96,3764,10,279,3150
0.7,0,1,4,74,136173.65730659,149490.47881356,116715.46153846,270321.97826087,4143,951,248,84,3812,1,273,3192
0.7,0,1,4,75,135966.63151862,149995.00423729,116955.62980769,271487.14130435,4083,912,243,93,3863,116,280,3171
0.7,0,1,4,76,135466.33123209,149870.01271186,116561.16346154,270869.95652174,4140,908,262,79,3807,8,276,3232
0.7,0,1,4,77,134807.57593123,149121.21186441,115920.22115385,270287.27173913,4016,884,240,65,3860,149,280,3132
0.7,0,1,4,78,134398.17535817,148707.86440678,115572.04807692,270120.20652174,4079,928,242,85,3768,16,248,3151
0.7,0,1,4,79,133800.64412607,148304.45762712,115560.0625,269467.61956522,4084,954,242,83,3823,64,256,3130
0.7,0,1,4,80,133470.24641834,148413.47881356,115513.4375,269582.56521739,4137,943,259,99,3790,11,294,3194
0.7,0,1,4,81,133634.8034384,148270.73305085,115622.5,270467.18478261,3760,966,251,66,3869,426,268,2794
0.7,0,1,4,82,134170.13409742,149077.95338983,116143.43269231,272351.51086957,3802,932,241,77,3499,15,261,2870
0.7,0,1,4,83,134186.65902579,149633.19067797,116357.0625,273473.97826087,3854,926,241,90,3530,7,272,2928
0.7,0,1,4,84,134097.52664756,149745.68644068,116457.44230769,273618.58695652,3872,910,246,78,3579,31,275,2962
0.7,0,1,4,85,134404.91232092,150860.57627119,116707.57692308,276362.15217391,3954,903,263,80,3620,9,252,3051
0.7,0,1,4,86,134115.51404011,150742.58050847,116535.16346154,276576.55434783,4010,902,241,93,3685,9,269,3108
0.7,0,1,4,87,133683.14269341,150564.06355932,116347.16346154,276203.60869565,4049,931,244,82,3735,12,275,3118
0.7,0,1,4,88,133542.29455587,150669.01271186,116015.57211538,276788.39130435,4094,917,244,91,3762,3,287,3177
0.7,0,1,4,89,133732.38280802,150782.91949153,115895.92307692,278359.72826087,4128,917,241,78,3818,9,276,3211
0.7,0,1,4,90,133667.98166189,150433.19915254,115340.25,278793.51086957,4163,941,240,76,3865,18,263,3222
0.7,0,1,4,91,134086.35186246,151419.72033898,115298.70673077,280429.14130435,4206,937,227,85,3898,4,265,3269
0.7,0,1,4,92,133748.40802292,150892.02966102,114697.53846154,280061.29347826,4220,932,214,86,3929,9,277,3288
0.7,0,1,4,93,132833.88882521,149773.75847458,113746.47115385,277534.38043478,4298,937,261,78,3972,13,248,3361
0.7,0,1,4,94,133450.07908309,150363.49152542,113461.56730769,280058.33695652,4351,916,253,81,4028,11,270,3435
0.7,0,1,4,95,133139.20687679,150321.77118644,113013.36538462,279514.89130435,4379,945,240,75,4074,10,277,3434
0.7,0,1,4,96,133023.63553009,150249.91101695,112504.83653846,279028.5,4409,875,246,87,4094,18,285,3534
0.7,0,1,4,97,132770.64297994,150028.29661017,112295.30288462,278378.80434783,4455,913,240,70,4149,4,260,3542
0.7,0,1,4,98,133048.53638968,150406.48728814,112234.125,278569.58695652,4189,917,252,83,4184,330,271,3272
0.7,0,1,4,99,133403.05329513,150517.97457627,112264.96153846,278988.76086957,4254,971,248,75,3940,9,249,3283
0.7,0,1,4,100,133239.84641834,150329.41949153,111993.59615385,278832.41304348,4278,965,230,81,3978,11,276,3313
0.7,0,1,4,101,133589.07965616,150615.53389831,112222.39423077,280563.48913043,3983,974,246,77,4014,354,264,3009
0.7,0,1,4,102,133064.41489971,149941.33050847,111718.3125,279610.35869565,4032,971,252,85,3706,11,277,3061
0.7,0,1,4,103,131992.03438395,148923.51694915,110716.95673077,277704.34782609,3741,931,252,92,3749,352,283,2810
0.7,0,1,4,104,131879.6722063,148901.90254237,110435.04326923,278056.70652174,751,882,247,79,3464,3039,277,-131
0.7,0,1,4,105,131738.98223496,148581.33898305,110195.21634615,278027.69565217,662,873,241,81,489,149,262,-211
0.7,0,1,4,106,131835.93352436,148682.88983051,110234,278964.05434783,608,895,237,79,395,103,267,-287
0.7,0,1,4,107,132606.05157593,149631.52966102,110513.15865385,282414.61956522,629,890,250,86,340,47,268,-261
0.7,0,1,4,108,132361.21489971,149287.05084746,110420.28365385,281671.76086957,643,889,238,84,351,30,278,-246
0.7,0,1,4,109,132303.5277937,149453.37288136,110402.20673077,281920.47826087,616,928,219,91,357,51,286,-312
0.7,0,1,4,110,132773.97593123,149459.99152542,110656.14423077,282965.40217391,675,977,256,79,351,11,265,-302
0.7,0,1,4,111,133120.08939828,149574.75,110536.50961538,284296.18478261,658,945,232,70,396,40,279,-287
0.7,0,1,4,112,133566.15472779,149846.12711864,110895.01442308,285610.79347826,689,910,259,88,394,52,264,-221
0.7,0,1,4,113,133279.94498567,149785.63983051,110652.99519231,285149.52173913,735,936,231,89,425,10,264,-201
0.7,0,1,4,114,132903.8234957,149356.51694915,110534.63461538,284611.83695652,773,904,246,87,450,10,285,-131
0.7,0,1,4,115,132577.61604585,148778.36016949,110270.77884615,284617.29347826,804,893,239,85,488,8,285,-89
0.7,0,1,4,116,133119.78681948,149571.31355932,110804.03846154,286242.68478261,791,902,266,79,539,93,265,-111
0.7,0,1,4,117,133251.747851,149492.99152542,111081.12980769,287413.69565217,861,926,275,92,504,10,287,-65
0.7,0,1,4,118,133452.56160458,149569.13983051,111396.82211538,288584.54347826,876,939,216,94,571,5,290,-63
0.7,0,1,4,119,133555.43151862,149234.49152542,111138.38461538,289955.90217391,932,929,264,75,598,5,278,3
0.7,0,1,4,120,133950.09971347,149563.55084746,111354.00480769,291812.04347826,949,911,257,78,627,13,305,38
0.7,0,1,4,121,133531.88080229,149277.19491525,110793.21153846,291693.13043478,918,954,241,74,698,95,251,-36
0.7,0,1,4,122,133328.79312321,148816.13983051,110487.08173077,291984.88043478,954,905,262,87,650,45,268,49
0.7,0,1,4,123,133217.09340974,148601.55084746,110072.98557692,292894.41304348,817,904,241,96,672,192,282,-87
0.7,0,1,4,124,133014.04011461,148556.55508475,109977.83173077,292772.92391304,868,926,259,80,539,10,278,-58
0.7,0,1,4,125,133063.56905444,148560.26271186,109767.46634615,293653.73913043,687,918,244,102,581,240,287,-231
0.7,0,1,4,126,132708.38280802,147718.97033898,109409.64423077,292989.56521739,713,879,244,81,397,9,290,-166
0.7,0,1,4,127,132231.00744986,146972.30932203,108852.48076923,292089.25,720,890,235,83,450,48,263,-170
0.7,0,1,4,128,132584.40573066,147174.72881356,108576.54326923,293665.33695652,745,887,239,83,440,17,280,-142
0.7,0,1,4,129,132433.45787966,147319.78389831,108165.34134615,293929.84782609,738,871,239,84,480,65,265,-133
0.7,0,1,4,130,132411.98166189,147309.93644068,108030.61538462,295120.32608696,769,896,241,85,465,22,273,-127
0.7,0,1,4,131,132875.31232092,147794.50847458,108105.74519231,297957.2826087,802,902,256,78,480,12,289,-100
0.7,0,1,4,132,132887.68137536,147994.55932203,107986.87980769,298813.86956522,793,931,260,79,546,92,256,-138
0.7,0,1,4,133,133161.75816619,147862.76694915,107926.20192308,300210.23913043,763,933,255,85,516,93,277,-170
0.7,0,1,4,134,133330.30372493,148029.6440678,108022.11057692,301278.01086957,719,899,252,80,478,91,285,-180
0.7,0,1,4,135,133319.66762178,147661.27966102,107997.3125,302120.09782609,738,914,235,88,439,24,280,-176
0.7,0,1,4,136,132931.92893983,147547.94491525,107444.51923077,301573.0326087,779,899,251,84,455,11,283,-120
0.7,0,1,4,137,132570.56275072,146979.94067797,106893.37980769,301087.42391304,682,920,226,75,511,130,268,-238
0.7,0,1,4,138,132110.20744986,146454.99576271,106235.22115385,300384.2173913,745,937,254,80,420,9,262,-192
0.7,0,1,4,139,131118.83323782,145422.61864407,105375.52884615,298378.20652174,779,936,253,75,457,6,288,-157
0.7,0,1,4,140,131457.64355301,145570.75,105308.47115385,299775.70652174,829,926,253,89,501,14,278,-97
0.7,0,1,4,141,132066.33352436,145805.99152542,105176.41346154,302131.58695652,878,946,255,78,558,13,271,-68
0.7,0,1,4,142,131356.76332378,145075.58474576,104156.9375,300322.64130435,870,920,248,89,595,62,283,-50
0.7,0,1,4,143,131353.46017192,145377.91525424,104034.71634615,301406.75,888,895,240,89,578,19,292,-7
0.7,0,1,4,144,131776.60057307,146082.49576271,104133.31730769,303182.79347826,850,858,226,85,607,68,281,-8
0.7,0,1,4,145,131756.74269341,146087.4279661,103978.66826923,304188.70652174,882,859,236,88,570,12,280,23
0.7,0,1,4,146,131932.38051576,146151.61016949,103800.43269231,305641.36956522,923,862,241,76,612,6,270,61
0.7,0,1,4,147,132287.30773639,146643.3940678,103838.73076923,307661.9673913,961,902,240,70,667,16,256,59
0.7,0,1,4,148,133094.82406877,146967.98305085,103847.51442308,310351.20652174,912,879,254,71,707,120,254,33
0.7,0,1,4,149,134035.99770774,148619.3220339,104331.0625,314924.86956522,970,903,275,83,637,25,275,67
0.7,0,1,4,150,134482.39083095,149172.74152542,104372.61538462,317468.5,810,919,246,81,690,207,280,-109
0.7,0,1,4,151,135123.74555874,149446.46186441,104406.05288462,320245.77173913,770,893,253,80,528,91,282,-123
0.7,0,1,4,152,135180.40114613,149624.86016949,104383.31730769,321544.70652174,684,899,249,76,510,151,260,-215
0.7,0,1,4,153,134852.3530086,148849.65254237,103869.54326923,321722.89130435,624,922,223,91,403,93,281,-298
0.7,0,1,4,154,134622.93180516,148731.5,103691.625,321482.47826087,666,888,263,85,340,22,284,-222
0.7,0,1,4,155,134432.05272206,148576.87288136,103286.36057692,321391.76086957,655,891,254,73,385,57,281,-236
0.7,0,1,4,156,134497.26074499,148370.27966102,102867.86057692,321470.38043478,632,924,231,78,371,48,284,-292
0.7,0,1,4,157,134743.26647564,148610.11440678,102842.86057692,322848.54347826,637,948,241,86,357,47,275,-311
0.7,0,1,4,158,134927.13123209,148389.53389831,102547.70192308,323119.45652174,676,951,268,87,345,24,292,-275
0.7,0,1,4,159,135673.92550143,148937.23305085,102735.1875,326616.55434783,706,953,257,77,386,14,290,-247
0.7,0,1,4,160,136259.49570201,150190.40677966,102963.50480769,328159.56521739,690,970,265,81,429,85,277,-280
0.7,0,1,4,161,136621.70544413,150484.17372881,103027.39903846,329165.88043478,728,969,244,93,404,13,286,-241
0.7,0,1,4,162,136336.96733524,150226.29237288,102560.78365385,328656.01086957,736,954,255,88,410,17,318,-218
0.7,0,1,4,163,136940.80229226,150515.66101695,102765.25480769,329250.75,768,970,241,87,448,8,288,-202
0.7,0,1,4,164,137207.30544413,151229.86864407,102943.85576923,329958.5326087,801,999,254,91,485,29,283,-198
0.7,0,1,4,165,137952.47679083,152206.97033898,103156.5,333081.88043478,801,1014,253,80,522,54,279,-213
0.7,0,1,4,166,138272.49054441,152382.29237288,103056.77403846,334192.44565217,837,988,256,72,525,16,276,-151
0.7,0,1,4,167,138524.52722063,152434.58474576,103125.94230769,334591.17391304,857,988,257,85,555,40,282,-131
0.7,0,1,4,168,138979.20687679,152505.45762712,103305.09134615,336447.06521739,875,949,244,86,566,21,291,-74
0.7,0,1,4,169,139582.37020057,152475.3220339,103241.48557692,339879.83695652,865,961,225,89,601,50,274,-96
0.7,0,1,4,170,139331.31232092,152126.32627119,102934.72115385,339554.45652174,873,919,227,89,576,19,289,-46
0.7,0,1,4,171,139426.37249284,151546.55932203,102410.82692308,341106.38043478,887,861,236,77,596,22,277,26
0.7,0,1,4,172,138918.77593123,151070.93220339,101943.67788462,340492.0326087,915,892,251,68,623,27,264,23
0.7,0,1,4,173,139509.8269341,151216.52966102,101972.32692308,343531.22826087,862,900,238,82,655,113,260,-38
0.7,0,1,4,174,140759.63094556,151382.99152542,101907.67307692,348628.42391304,905,921,237,91,598,21,264,-16
0.7,0,1,4,175,141012.00916905,151578.97881356,102097.56730769,350643.63043478,933,906,240,90,609,6,296,27
0.7,0,1,4,176,140897.79484241,151331.22457627,101626.96634615,350922.61956522,973,894,239,93,648,7,285,79
0.7,0,1,4,177,141597.39140401,151732.49152542,101958.04326923,353139.08695652,1044,900,256,93,708,13,265,144
0.7,0,1,4,178,142390.11575931,152308.73305085,102312.27884615,356890.56521739,1104,926,254,79,776,5,268,178
0.7,0,1,4,179,141310.15472779,151161.70338983,101898.69711538,354440.59782609,1125,894,248,83,801,7,303,231
0.7,0,1,4,180,141620.35530086,151339.06779661,101701.53365385,356511.76086957,1141,899,241,82,841,23,284,242
0.7,0,1,4,181,141926.27851003,151282.4279661,101693.92788462,357192.9673913,1045,880,248,81,872,156,269,165
0.7,0,1,4,182,143480.37363897,152774.44491525,102470.47596154,361993.92391304,976,933,259,85,769,137,276,43
0.7,0,1,4,183,144105.95759312,153317.38559322,102610.32211538,363364.13043478,881,939,236,86,681,122,295,-58
0.7,0,1,4,184,144388.02979943,153853.21186441,102990.18269231,364173.54347826,837,924,238,92,591,84,290,-87
0.7,0,1,4,185,145051.83495702,154131.48728814,103019.59615385,368448.86956522,869,896,243,83,552,9,285,-27
0.7,0,1,4,186,145520.26131805,154672.94915254,103326.99519231,370124.9673913,923,918,250,70,612,9,257,5
0.7,0,1,4,187,146434.69799427,155672.22457627,103817.64423077,372580.80434783,979,928,262,92,639,14,284,51
0.7,0,1,4,188,147366.4504298,157005.58898305,104562.86057692,377423.43478261,819,936,277,95,703,256,276,-117
0.7,0,1,4,189,149834.54899713,159085.63559322,105958.43269231,386750.02173913,821,923,247,94,520,40,299,-102
0.7,0,1,4,190,151569.83381089,160384.33050847,106914.14423077,392213.16304348,828,911,241,105,530,48,291,-83
0.7,0,1,4,191,153951.6286533,162366.28389831,108019.94711538,400895.65217391,826,861,259,88,534,55,294,-35
0.7,0,1,4,192,157184.55014327,165840.54661017,109578.88461538,411346.80434783,860,825,248,81,541,10,285,35
0.7,0,1,4,193,159524.78853868,167851.19067797,110779.25,419009.36956522,894,841,232,74,602,14,258,53
0.7,0,1,4,194,156835.3260745,169094.22457627,111995.21153846,407700.66304348,765,854,247,72,631,185,263,-89
0.7,0,1,4,195,158269.82922636,171097.36016949,113593.62980769,410803.66304348,758,876,259,73,503,77,262,-118
0.7,0,1,4,196,159238.97535817,172717.66949153,115045.74038462,413179.84782609,787,877,260,78,486,37,272,-90
0.7,0,1,4,197,160078.05157593,174274.91949153,115687.85096154,415487.38043478,752,879,224,86,511,69,276,-127
0.7,0,1,4,198,162059.79140401,178224.70762712,118050.63942308,420624.31521739,799,919,248,92,476,17,276,-120
0.7,0,1,4,199,164637.05444126,179263.60169492,119361.64423077,427843.36956522,733,920,257,89,515,128,284,-187
0.7,0,1,4,200,164656.84355301,179765.32627119,119584.73076923,426598.19565217,707,941,227,92,446,58,287,-234
0.7,0,1,5,0,239169.9713467,266217.58474576,193210.69711538,461214.67391304,0,0,0,0,0,0,0,0
0.7,0,1,5,1,239280.40114613,266333.58050847,193329.92788462,461421.19565217,740,776,236,59,445,0,209,-36
0.7,0,1,5,2,245772.03438395,274493.00847458,198484.375,477161.68478261,831,892,244,71,516,0,224,-61
0.7,0,1,5,3,244582.20515759,273330.36016949,198122.18269231,472795.61956522,915,996,248,87,580,0,251,-81
0.7,0,1,5,4,245223.24584527,273925.13559322,198927.84134615,473087.43478261,878,1102,246,71,657,96,258,-224
0.7,0,1,5,5,242694.5008596,270755.29237288,197671.29807692,465982.34782609,910,951,246,82,629,47,249,-41
0.7,0,1,5,6,243403.71117479,272110.22457627,198793.40865385,468085.44565217,989,986,255,78,689,33,221,3
0.7,0,1,5,7,244755.79369628,273265.58898305,200050.01923077,468402.47826087,1018,987,227,76,762,47,227,31
0.7,0,1,5,8,241225.4487106,268786.11864407,197404.74038462,461436.69565217,1038,993,250,73,765,50,253,45
0.7,0,1,5,9,239196.83667622,265987.87711864,195449.69711538,456434.10869565,1086,992,237,85,791,27,247,94
0.7,0,1,5,10,242488.0504298,269854.5720339,198586.82211538,462355.23913043,1144,1019,258,65,858,37,228,125
0.7,0,1,5,11,242225.19885387,269993.30508475,198145.29807692,462533.98913043,1211,1021,249,96,909,43,235,190
0.7,0,1,5,12,237165.2469914,263124.51694915,193775.44230769,449910.73913043,1246,994,238,74,974,40,237,252
0.7,0,1,5,13,238097.00630372,264443.30508475,193873.12019231,452044.19565217,1303,989,258,71,1009,35,237,314
0.7,0,1,5,14,234034.05616046,259117.09745763,190487.37019231,441421.7173913,1348,998,238,76,1073,39,230,350
0.7,0,1,5,15,231847.76848138,255697.61440678,189995.88461538,432820.85869565,1399,993,248,70,1115,34,233,406
0.7,0,1,5,16,229840.63266476,253177.91949153,187523.70673077,426692.33695652,1474,995,265,74,1159,24,240,479
0.7,0,1,5,17,228582.83553009,250266.95338983,186690.65384615,424194.15217391,1509,1019,234,64,1245,34,229,490
