d,s,time,intercept,bathrooms,bathrooms.2,age,age.2,SQFT,SQFT.2,lotsize,lotsize.2,newhome,postFirm,FP100,FP500,coastalFront,log.distAmen.,log.distCBD.,log.distHwy.,log.distPark.,town1M,town15B,R2,regCode,i
0,4,26,9.949915185,-0.382622432,0.134282845,-0.002873218,2.72e-07,0.005463333,-2.234e-06,0.575441852,-0.027334785,-0.064521226,-0.140054056,-0.046336912,-0.113002911,0.479761708,-0.067869485,0.133271898,-0.023479158,0.00711516,0,0,0.84176616,1,1
0,4,27,8.272303655,-0.681541176,0.271009339,0.007637487,-5.9025e-05,0.005453722,-2.199e-06,0.358507677,-0.017201424,-0.055817908,0.098397625,-0.119924053,-0.011724165,0.556125174,-0.147771157,0.413068632,-0.0706732,-0.023025215,0,0,0.846647098,1,1
0,4,28,14.148637233,-0.159130944,0.06156915,-0.00707132,5.6089e-05,0.003635986,-1.286e-06,0.362211707,-0.0167933,-0.050271219,0.038727406,0.123773041,0.044387395,0.580817433,-0.12582076,-0.294946633,-0.026178014,0.161867067,0,0,0.854294973,1,1
0,4,29,6.562400434,2.731994224,-0.962413626,-0.009343642,7.4896e-05,0.004126424,-1.629e-06,0.201318821,-0.010508622,0.097958687,-0.04578532,-0.007693387,0.194142485,1.000018609,0.007755611,0.417014775,-0.012324407,-0.087643359,0,0,0.78270224,1,1
0,4,30,7.115933272,-1.916637112,0.832009564,0.014266811,-9.1756e-05,0.007080188,-3.62e-06,0.076369271,-0.004743275,0.249236683,-0.035453615,-0.023420487,0.063182574,0.418075659,0.035663543,0.462634097,-0.126770062,0.015516366,0,0,0.843215403,1,1
0,4,31,3.675804537,0.111971122,0.002275326,0.056162191,-0.000293473,0.005296306,-1.732e-06,0.372162822,-0.013534769,0,1.112433537,-0.033481289,-0.275676987,0.567160215,-0.032655672,0.286848519,-0.132770677,0.351028803,0,0,0.795853839,1,1
0,4,32,3.678182922,-0.111738706,0.468884835,-0.014406742,0.000105839,0.007755628,-4.187e-06,0.244651678,-0.008794918,0.233404953,-0.048809742,-0.269535464,-0.19043405,0.018334617,-0.114180154,1.001977238,-0.139691736,-0.08695674,0,0,0.896791047,1,1
0,4,33,0.420717667,-0.880321443,0.277293414,-0.032191153,0.000209822,0.005368473,-2.139e-06,0.513901644,-0.11508224,0.225576858,0.069077814,-1.029823835,-0.065745993,0,-0.106212408,1.09974349,0.077139122,0.222748698,0,0,0.938255565,1,1
0,4,34,25.245281687,-7.953024262,2.865154681,-0.236298537,0.001928797,0.000788428,4.42e-07,1.242598967,-0.151990426,2.85028985,-2.740716146,-2.707335914,0.275096649,0,0,0,0,0,0,0,1,1,1
0,4,35,23.978133187,-7.284273003,2.678944251,-0.232283083,0.00190707,0.000284866,1.08e-07,0.873824295,-0.115462447,2.814467695,-2.628392858,-2.510243435,0,0.112384175,-0.025350986,0.0471201,-0.011519927,0.084982819,0,0,0.991923738,1,1
0,4,36,23.566455569,-7.511672686,2.746813742,-0.220836222,0.001820688,0.000721937,-1.31e-07,0.878466439,-0.115790022,2.816454616,-2.557133427,-2.508225136,-0.208186597,0.098250574,-0.056431696,0.094796574,-0.026215,0.068788917,0,0,0.990721701,1,1
0,4,37,23.777716861,-7.041062469,2.589013274,-0.218211505,0.001743858,-0.00022924,1.91e-07,0.813624142,-0.11038562,2.544338921,-2.632955216,-2.443789789,-0.08234551,0.207607862,-0.072818426,0.067358898,-0.004556353,0.122837562,0,0,0.981449446,1,1
0,4,38,25.542466862,-6.260368202,2.29320449,-0.23670079,0.001856695,0.000184537,-1.6e-08,0.797000499,-0.106275682,3.100527834,-2.797853162,-2.425391858,-0.077897542,0.122849702,-0.114136886,-0.198633506,0.033073004,0.216365014,0,0,0.932719809,1,1
0,4,39,26.053388957,-6.678855779,2.441991978,-0.235009099,0.001835646,-0.000147028,7.5e-08,0.835193493,-0.110696743,3.176575842,-2.806027334,-2.570772436,-0.126602716,0.10447145,-0.059984895,-0.128845473,0.028987263,0.106936068,0,0,0.957406076,1,1
0,4,40,25.192644783,-6.649636297,2.446590505,-0.232765454,0.001792876,-0.000165908,5.1e-08,0.821652029,-0.110906971,2.795047317,-2.832499842,-2.539927331,-0.064301739,0.188349668,-0.043339433,-0.098350893,0.018119013,0.161213944,0,0,0.97051781,1,1
0,4,41,25.880456611,-6.701876706,2.456806524,-0.245336746,0.001902222,6.1688e-05,-6.4e-08,0.824786824,-0.110889339,2.807008527,-2.86441207,-2.571564986,-0.082259184,0.146019893,-0.052037709,-0.078901526,0.010672234,0.109297303,0,0,0.990694743,1,1
0,4,42,26.24328626,-6.795349248,2.478112676,-0.239549204,0.00185609,0.000196965,-8e-08,0.82163794,-0.110653513,2.903669222,-2.772586599,-2.502786239,-0.066506587,0.149938464,-0.070177101,-0.111612934,0.001192832,0.098738709,0,0,0.99023689,1,1
0,4,43,25.427062089,-6.459512526,2.370247837,-0.226429331,0.001746867,-8.906e-06,3.3e-08,0.822570472,-0.110187715,2.606188097,-2.663422185,-2.420740555,-0.089432097,0.200123655,-0.052874932,-0.161079886,0.019385333,0.149857859,0,0,0.993549774,1,1
0,4,44,25.952918363,-6.612946064,2.429535332,-0.221565881,0.001691664,-2.4099e-05,2.9e-08,0.841529998,-0.111904023,2.575566425,-2.718180115,-2.421093383,-0.109959737,0.20285733,-0.049544447,-0.21063834,0.015725989,0.153957662,0,0,0.996044059,1,1
0,4,45,25.87587665,-6.655777968,2.449289232,-0.223311976,0.001703723,5.0394e-05,-2.2e-08,0.850358644,-0.112808693,2.643192427,-2.728820404,-2.420142681,-0.11205701,0.218666733,-0.054603556,-0.187234189,0.020900786,0.141259885,0,0,0.997228521,1,1
0,4,46,26.018768217,-6.710287658,2.457247661,-0.224248405,0.001710114,0.000128435,-3.6e-08,0.844710069,-0.112621008,2.627033065,-2.705560125,-2.390770625,-0.091564277,0.212065377,-0.068322937,-0.150924744,0.010463617,0.107225673,0,0,0.996134673,1,1
0,4,47,26.036213516,-6.767075152,2.469824973,-0.221703151,0.001690238,0.000127089,-1.3e-08,0.852058619,-0.113298167,2.556838028,-2.658834709,-2.369456142,-0.082753455,0.220076123,-0.071052844,-0.156835934,0.012502987,0.105898501,0,0,0.99722319,1,1
0,4,48,26.015556796,-6.721607885,2.460109243,-0.220123559,0.001668709,4.27e-06,3.1e-08,0.848423087,-0.113140437,2.526438419,-2.668331391,-2.344857328,-0.085554054,0.238476461,-0.068195803,-0.172042906,0.014637351,0.12463904,0,0,0.998712067,1,1
0,4,49,26.153471504,-6.775204417,2.480959305,-0.219450643,0.001667384,-0.000191186,8.2e-08,0.848956378,-0.11273271,2.525907521,-2.632596985,-2.346080462,-0.096490163,0.223495251,-0.067499553,-0.17174514,0.01669213,0.121043997,0,0,0.997790656,1,1
0,4,50,25.862403489,-6.652043297,2.45637381,-0.222776443,0.001713624,-8.4066e-05,0,0.843137258,-0.111872248,2.933839288,-2.602610564,-2.375563625,-0.074780774,0.243382382,-0.071065004,-0.183706145,0.019135367,0.150302715,0,0,0.993029885,1,1
0,4,51,25.791862439,-6.6814423,2.472111666,-0.218209906,0.00165925,-0.000219819,3.1e-08,0.831044235,-0.11060215,2.679570846,-2.64990959,-2.374375721,-0.054199762,0.286597379,-0.057787929,-0.202530572,0.019541749,0.174040812,0,0,0.99461594,1,1
0,4,52,25.973583642,-6.759460256,2.498135152,-0.218828222,0.001655569,-0.000186496,1.6e-08,0.832724372,-0.110496738,2.510019994,-2.680603063,-2.365789139,-0.068035407,0.284231051,-0.055115923,-0.176953295,0.016866297,0.138898989,0,0,0.996851356,1,1
0,4,53,25.905561086,-6.796824629,2.514980781,-0.22119848,0.001675687,-0.000244047,1.4e-08,0.849827374,-0.112519375,2.565053704,-2.653282736,-2.37058142,-0.074899701,0.296568895,-0.049368376,-0.177859524,0.018350784,0.152800883,0,0,0.998331133,1,1
0,4,54,26.333094214,-6.649697969,2.464708794,-0.220199853,0.001657792,-0.000258954,1.5e-08,0.850217833,-0.112309253,2.604614862,-2.653925586,-2.347170929,-0.06717672,0.314546183,-0.050316179,-0.221726853,0.018132984,0.145268929,0,0,0.998935264,1,1
0,4,55,26.352024203,-6.661827988,2.469986511,-0.219724499,0.001657508,-0.000284134,1.4e-08,0.850776194,-0.112528577,2.61085629,-2.643984402,-2.354486304,-0.074051431,0.304428186,-0.044317598,-0.228791745,0.020853481,0.145586029,0,0,0.999248565,1,1
0,4,56,26.161302369,-6.647362394,2.464207944,-0.219733607,0.001650828,-0.000251038,-7e-09,0.854358903,-0.112796414,2.58440336,-2.646101421,-2.345897849,-0.070098352,0.323708589,-0.048481656,-0.217738671,0.024235313,0.154219786,0,0,0.999320062,1,1
0,4,57,26.148676021,-6.583094108,2.443801035,-0.219726818,0.001652143,-0.000245475,-6e-09,0.859418408,-0.113332371,2.545284858,-2.613757062,-2.322484296,-0.068071984,0.328908235,-0.050026981,-0.220685343,0.023244741,0.151673266,0,0,0.999111336,1,1
0,4,58,26.193403869,-6.570659784,2.438316415,-0.21848298,0.001643483,-0.000261147,1e-09,0.868461791,-0.113982434,2.506999265,-2.587568785,-2.310278366,-0.070165457,0.34067822,-0.048158591,-0.226858,0.023329441,0.146716242,0,0,0.99937282,1,1
0,4,59,26.139505208,-6.607434672,2.45072816,-0.215862789,0.00161621,-0.00027691,7e-09,0.864144685,-0.113777598,2.512218948,-2.585348102,-2.308173873,-0.082026438,0.361205481,-0.041686883,-0.231673472,0.026248567,0.149273865,0,0,0.999095961,1,1
0,4,60,26.125390234,-6.577884169,2.439744954,-0.215594538,0.001612402,-0.000263726,1e-09,0.86537752,-0.113791385,2.519890827,-2.578387264,-2.299128038,-0.08693268,0.370787278,-0.043462993,-0.220869393,0.024557486,0.138657316,0,0,0.999112528,1,1
1,1,0,11.337,0.108,-0.011,-0.01,9.4e-05,0.001,-0.00011,0.03,0.00019,-0.059,-0.022,-0.078,-0.062,0.314,-0.106,-0.00038,0.005,-0.001,-0.478,0,0,0,0
1,1,1,11.404612881,0.10513478,-0.009672103,-0.009496384,9.0822e-05,0.000995071,-1.1e-08,0.032528343,8.5137e-05,-0.058437947,-0.0128729,-0.078389517,-0.06164462,0.324547015,-0.104314276,-0.008692784,0.004473102,0.000747551,0,0,0.999349129,0,0
1,1,2,11.405137825,0.080234977,-0.005486378,-0.009972777,9.5331e-05,0.001007498,-9e-09,0.031479671,0.000126643,-0.058665063,-0.012726343,-0.076756082,-0.064117976,0.321837131,-0.10547543,-0.001657664,0.003962192,-0.001406623,0,0,0.997861366,1,1
1,1,3,11.497332316,0.107826366,-0.011674028,-0.009307372,9.0039e-05,0.001004817,-3e-09,0.033783542,3.9416e-05,-0.066580401,-0.009771977,-0.072152311,-0.064704576,0.333751404,-0.104527746,-0.021029821,0.002511719,0.007617671,0,0,0.998652869,1,1
1,1,4,11.584783088,0.10382207,-0.012021005,-0.009996176,9.4689e-05,0.001016293,-5e-09,0.036363723,-6.191e-06,-0.070002754,-0.018289667,-0.069198572,-0.070975876,0.339627632,-0.1050538,-0.029796221,-0.000879025,0.013439411,0,0,0.998143992,1,1
1,1,5,11.647876027,0.105433681,-0.010652047,-0.010014908,9.4417e-05,0.001010238,-4e-09,0.039208169,-7.4937e-05,-0.070224858,-0.018559836,-0.074620071,-0.080413529,0.351483964,-0.104779217,-0.042998244,-0.001745079,0.022225673,0,0,0.99738045,1,1
1,1,6,11.734672641,0.112774516,-0.011644472,-0.00964066,9.0209e-05,0.000993855,0,0.041394057,-0.000163722,-0.072840414,-0.019359893,-0.074952867,-0.080755056,0.360939447,-0.106517679,-0.054908639,-0.002745076,0.029219197,0,0,0.997509713,1,1
1,1,7,11.813806497,0.101047021,-0.008177285,-0.009428545,8.8139e-05,0.001007344,-7e-09,0.041985821,-0.000175599,-0.071735106,-0.019793604,-0.071836692,-0.07407136,0.370149893,-0.104954001,-0.078650167,0.000368606,0.042971712,0,0,0.997923159,1,1
1,1,8,11.885406865,0.105625229,-0.010297995,-0.009344327,8.6527e-05,0.001030956,-1.3e-08,0.043189573,-0.000208645,-0.074842921,-0.020756998,-0.06906145,-0.073978959,0.387338395,-0.10395917,-0.096557471,0.000788492,0.052244897,0,0,0.997069581,1,1
1,1,9,11.870713499,0.096880736,-0.007316636,-0.008986669,8.3015e-05,0.001031403,-8e-09,0.052524693,-0.000764674,-0.081187899,-0.02353876,-0.065418008,-0.074437297,0.385662254,-0.103283502,-0.101556093,0.003032599,0.058101371,0,0,0.997045866,1,1
1,1,10,12.054919659,0.107804851,-0.011102828,-0.008853437,8.1133e-05,0.001029117,-3e-09,0.055830506,-0.000861511,-0.087139128,-0.024446919,-0.072772017,-0.075684206,0.386996895,-0.107075431,-0.117351288,-0.000410977,0.062004496,0,0,0.997801378,1,1
1,1,11,12.123919921,0.113813921,-0.011430467,-0.007954917,7.4455e-05,0.001043012,-8e-09,0.05863081,-0.000939971,-0.091648275,-0.012730023,-0.072599563,-0.078390745,0.392923794,-0.105655458,-0.130725208,-0.000371862,0.06462109,0,0,0.998050401,1,1
1,1,12,12.261452749,0.125589596,-0.013899416,-0.007584782,7.04e-05,0.001056344,-1.1e-08,0.060822086,-0.001008206,-0.097066978,-0.009242852,-0.067250778,-0.076847057,0.387977011,-0.107194407,-0.144947906,-0.000620038,0.065036414,0,0,0.997929376,1,1
1,1,13,12.303295037,0.116967206,-0.01302724,-0.007605124,6.9683e-05,0.001041898,-1e-09,0.064936684,-0.001151512,-0.098230445,-0.004848263,-0.068515155,-0.070466032,0.388699481,-0.107063256,-0.145183751,-0.000999519,0.064312409,0,0,0.997618312,1,1
1,1,14,12.466088561,0.120451922,-0.013460831,-0.006994266,6.4612e-05,0.001033753,0,0.073232099,-0.001428092,-0.108231148,-0.000191595,-0.067560415,-0.065185303,0.391597711,-0.108160677,-0.162584499,-0.001841768,0.066386932,0,0,0.997669077,1,1
1,1,15,12.632451353,0.143964872,-0.021066844,-0.006921262,6.2827e-05,0.000998923,7e-09,0.079680906,-0.001597678,-0.115849221,4.7504e-05,-0.067871811,-0.064726414,0.395779468,-0.109526136,-0.176687685,-0.003322615,0.067933547,0,0,0.997471357,1,1
1,1,16,12.774109853,0.152082565,-0.02348943,-0.006375682,5.705e-05,0.000998192,1e-09,0.080300183,-0.001594466,-0.121146438,-0.00046683,-0.065506768,-0.064029535,0.401520493,-0.109937984,-0.189312189,-0.005386296,0.067988851,0,0,0.99679544,1,1
1,1,17,12.94871756,0.147692351,-0.022058811,-0.006014642,5.4177e-05,0.00097259,3e-09,0.083369654,-0.001682135,-0.126346275,0.004923824,-0.057733262,-0.060972475,0.404079455,-0.111246623,-0.207888234,-0.007527094,0.07361687,0,0,0.9972709,1,1
1,1,18,13.187134505,0.158963358,-0.024473507,-0.006089446,5.4627e-05,0.000976565,-1e-09,0.087292963,-0.001765997,-0.131416403,0.005278434,-0.054218358,-0.064659747,0.411942215,-0.110336611,-0.231491392,-0.008767382,0.073007202,0,0,0.99733482,1,1
1,1,19,13.280458975,0.157099145,-0.022630126,-0.005512549,4.9147e-05,0.000984016,-8e-09,0.087921104,-0.00181407,-0.132948065,0.003882531,-0.051361227,-0.063963205,0.419273845,-0.109655822,-0.248222199,-0.010732528,0.081023034,0,0,0.997144146,1,1
1,1,20,13.400793138,0.152758731,-0.021763814,-0.005416375,4.6913e-05,0.000973034,-3e-09,0.091979718,-0.001909066,-0.142616713,-0.001042716,-0.045963557,-0.063130036,0.416703059,-0.109458168,-0.253770706,-0.01262352,0.078099297,0,0,0.997057972,1,1
1,1,21,13.527883886,0.151595883,-0.022137418,-0.005350151,4.5912e-05,0.000961186,0,0.105870081,-0.003056009,-0.137889292,-0.001251089,-0.051901913,-0.063514487,0.423511738,-0.108371474,-0.269312225,-0.012300736,0.081693161,0,0,0.997382212,1,1
1,1,22,13.781314025,0.156851383,-0.022193862,-0.005651394,4.6886e-05,0.000934519,2e-09,0.109935441,-0.003206402,-0.141535406,-0.012560018,-0.049342856,-0.063397146,0.426846224,-0.112000289,-0.306494576,-0.011364448,0.100588344,0,0,0.997303174,1,1
1,1,23,13.782805812,0.162248836,-0.022564957,-0.00510133,4.1398e-05,0.000914163,2e-09,0.112964944,-0.003309572,-0.142753901,-0.011679111,-0.044531687,-0.061502528,0.431581363,-0.113840146,-0.303602078,-0.013235135,0.100847428,0,0,0.996828158,1,1
1,1,24,14.0311857,0.166385032,-0.02244983,-0.004602086,3.5643e-05,0.000877072,8e-09,0.119657705,-0.003613234,-0.144759654,-0.013174527,-0.040387155,-0.064934103,0.432228779,-0.114796059,-0.324178671,-0.015328315,0.10098058,0,0,0.997031152,1,1
1,1,25,14.214214122,0.162218148,-0.021207402,-0.004575106,3.4782e-05,0.000874857,1e-09,0.125199404,-0.003830084,-0.149797176,-0.013323108,-0.03642172,-0.065960348,0.439017004,-0.114629988,-0.344123228,-0.016528105,0.104813324,0,0,0.996730696,1,1
1,1,26,14.273845269,0.171831127,-0.024284696,-0.004479496,3.1962e-05,0.000846015,4e-09,0.126744063,-0.003859809,-0.155189822,-0.021711823,-0.036129099,-0.067693922,0.43926766,-0.115894837,-0.342908119,-0.017933628,0.102680259,0,0,0.996645671,1,1
1,1,27,14.334464358,0.17965761,-0.025828734,-0.004385602,2.9243e-05,0.000827511,3e-09,0.128387943,-0.003903746,-0.157512586,-0.030004754,-0.039119712,-0.067366283,0.438239689,-0.118268791,-0.352144767,-0.015489539,0.109148893,0,0,0.996646295,1,1
1,1,28,14.3682655,0.18461431,-0.025895161,-0.003785986,2.4935e-05,0.000810029,1e-09,0.131466612,-0.003982104,-0.159294287,-0.023477007,-0.033491751,-0.064002593,0.449213344,-0.115985003,-0.358406604,-0.014355372,0.109129142,0,0,0.997004544,1,1
1,1,29,14.358674509,0.194226228,-0.028702869,-0.003972009,2.5152e-05,0.000784297,4e-09,0.133140542,-0.004010868,-0.153505714,-0.032475037,-0.032623765,-0.063292295,0.458588066,-0.115903528,-0.350590507,-0.014472845,0.105848617,0,0,0.997316666,1,1
1,1,30,14.412468132,0.200480177,-0.031363454,-0.004192234,2.5917e-05,0.000762095,6e-09,0.1359437,-0.004074007,-0.167071143,-0.033491064,-0.034488379,-0.066799327,0.466195212,-0.116403326,-0.346515286,-0.0177409,0.102432065,0,0,0.997074397,1,1
1,1,31,14.389782339,0.201537564,-0.031674521,-0.003670222,2.2244e-05,0.000776761,-4e-09,0.139013495,-0.00422225,-0.192661062,-0.025446095,-0.034944196,-0.066400915,0.478871001,-0.11421338,-0.340242716,-0.02012416,0.096312243,0,0,0.996913963,1,1
1,1,32,14.460224154,0.227786582,-0.037450147,-0.003796859,2.2375e-05,0.00075687,0,0.14113449,-0.004249723,-0.197720201,-0.03226161,-0.03634155,-0.066929173,0.486075357,-0.114094287,-0.348103004,-0.020069952,0.097959759,0,0,0.997236299,1,1
1,1,33,14.482658521,0.232458103,-0.038986816,-0.004192741,2.3927e-05,0.000737115,6e-09,0.143169517,-0.004311327,-0.20242698,-0.04706196,-0.03517362,-0.065955289,0.493494564,-0.114183456,-0.359517516,-0.018878522,0.110882417,0,0,0.997230392,1,1
1,1,34,14.533630688,0.23554866,-0.039446582,-0.003824258,1.9726e-05,0.000732196,1e-09,0.144741142,-0.004360211,-0.206859056,-0.050330532,-0.032808508,-0.066486829,0.506841246,-0.114116582,-0.357065211,-0.022148137,0.10564447,0,0,0.996241227,1,1
1,1,35,14.666630976,0.24062135,-0.041073425,-0.00418311,2.1057e-05,0.000712893,2e-09,0.158195497,-0.005306951,-0.206791869,-0.051203815,-0.029929337,-0.069581962,0.516716621,-0.114914943,-0.355230739,-0.025577447,0.095913786,0,0,0.996289429,1,1
1,1,36,14.691139745,0.249598493,-0.042703784,-0.004213205,2.0563e-05,0.000681517,8e-09,0.159927728,-0.005338991,-0.232316998,-0.057778039,-0.030901656,-0.063019367,0.518529703,-0.113904291,-0.36337815,-0.026636117,0.104746787,0,0,0.99605656,1,1
1,1,37,14.802682896,0.275360601,-0.047416885,-0.004367983,2.0904e-05,0.000686628,0,0.162234252,-0.005387007,-0.249162715,-0.061171596,-0.038401307,-0.061209737,0.526843433,-0.114278911,-0.3739323,-0.030138243,0.105288138,0,0,0.99580951,1,1
1,1,38,14.920125547,0.261305159,-0.044227853,-0.004299075,1.9251e-05,0.000680654,-2e-09,0.164905372,-0.005497591,-0.253032969,-0.058274553,-0.032416297,-0.055397224,0.529501332,-0.116388956,-0.37789117,-0.032223101,0.102546372,0,0,0.996261287,1,1
1,1,39,15.012326962,0.254649952,-0.042884773,-0.005130232,2.2473e-05,0.000659257,2e-09,0.172639558,-0.005981238,-0.270547818,-0.079951854,-0.028419743,-0.055557318,0.532304536,-0.118198802,-0.370122596,-0.035550391,0.096836429,0,0,0.99696734,1,1
1,1,40,15.093912392,0.281023259,-0.049713074,-0.005245422,2.2881e-05,0.000634777,5e-09,0.176025673,-0.006061081,-0.283471866,-0.085505298,-0.02938523,-0.053767128,0.539110683,-0.116860369,-0.376599025,-0.038514926,0.097649376,0,0,0.99688711,1,1
1,1,41,15.106072484,0.26327133,-0.045789334,-0.005301635,2.3585e-05,0.000619145,5e-09,0.179102174,-0.006143251,-0.301204089,-0.079216815,-0.0345359,-0.054867641,0.537162545,-0.118123346,-0.370875607,-0.041226842,0.09686712,0,0,0.996286149,1,1
1,1,42,15.150684954,0.260100231,-0.045081854,-0.005179816,2.2858e-05,0.000605009,5e-09,0.182245839,-0.006237014,-0.310816424,-0.078561135,-0.032912816,-0.058661213,0.544054016,-0.11352881,-0.375667579,-0.042228093,0.095736005,0,0,0.996047149,1,1
1,1,43,15.201650109,0.26403631,-0.045526591,-0.005748535,2.5464e-05,0.000601975,1e-09,0.184496847,-0.006283715,-0.325610221,-0.090686972,-0.029404912,-0.063540726,0.547749684,-0.113639906,-0.37681416,-0.042323983,0.095433386,0,0,0.996757061,1,1
1,1,44,15.211754068,0.249699058,-0.04270853,-0.005070738,2.0367e-05,0.000595824,0,0.185826395,-0.006307614,-0.339773952,-0.082381136,-0.034003777,-0.060842737,0.555098097,-0.114831773,-0.384262204,-0.042045029,0.103093785,0,0,0.997017509,1,1
1,1,45,15.262652472,0.242353739,-0.041153342,-0.005217291,2.0811e-05,0.000575978,5e-09,0.188610587,-0.006376598,-0.350742417,-0.084779355,-0.030904665,-0.056200954,0.570299756,-0.11327459,-0.38930757,-0.041299396,0.10414717,0,0,0.995718117,1,1
1,1,46,15.298457398,0.245485256,-0.041652826,-0.005819196,2.5018e-05,0.000582572,-3e-09,0.193649297,-0.006577167,-0.354450907,-0.085840831,-0.030628746,-0.056822202,0.57784598,-0.112992759,-0.390573293,-0.039228155,0.101663936,0,0,0.995243904,1,1
1,1,47,15.416008931,0.243660858,-0.040643468,-0.006122134,2.6918e-05,0.000588961,-6e-09,0.197824095,-0.006757202,-0.357984369,-0.086883566,-0.031942239,-0.067404269,0.580328767,-0.113011526,-0.400374647,-0.039134693,0.100567792,0,0,0.99619105,1,1
1,1,48,15.678395456,0.233308393,-0.039209598,-0.006247805,2.6675e-05,0.000561725,5e-09,0.218127853,-0.008900458,-0.370048298,-0.091744084,-0.030522781,-0.072101279,0.581700962,-0.116824576,-0.415216598,-0.042806029,0.098187432,0,0,0.996696514,1,1
1,1,49,15.709271346,0.238873415,-0.039544228,-0.005856424,2.4141e-05,0.000540485,7e-09,0.240526966,-0.012054118,-0.377594632,-0.093192121,-0.029244037,-0.066137207,0.594939366,-0.11447581,-0.423760493,-0.040496036,0.099313237,0,0,0.996232993,1,1
1,1,50,15.649404882,0.243169963,-0.03884135,-0.006281232,2.56e-05,0.000538957,-1e-09,0.239175599,-0.012007618,-0.376035854,-0.110984142,-0.032609174,-0.06162377,0.60336805,-0.113926385,-0.423582728,-0.039804324,0.107579091,0,0,0.996676927,1,1
1,1,51,15.713207417,0.238410963,-0.037810675,-0.006395972,2.5462e-05,0.00052231,2e-09,0.239821928,-0.012040878,-0.386028124,-0.11725664,-0.027557087,-0.064292229,0.622820875,-0.111403223,-0.431864073,-0.039563647,0.110186041,0,0,0.99626372,1,1
1,1,52,15.734127388,0.224349042,-0.035358919,-0.005185071,1.8479e-05,0.000525479,1e-09,0.243456935,-0.012207228,-0.393969409,-0.093985623,-0.018739614,-0.063805806,0.630104747,-0.110100879,-0.447114924,-0.036485451,0.11574033,0,0,0.995587843,1,1
1,1,53,15.710496785,0.211584159,-0.032543014,-0.005122497,1.848e-05,0.000540845,-5e-09,0.247751259,-0.012368965,-0.40912753,-0.087172513,-0.019446248,-0.053736065,0.639917953,-0.1100495,-0.449633522,-0.035756847,0.118786104,0,0,0.996798059,1,1
1,1,54,15.734247266,0.218568155,-0.034907109,-0.004886127,1.5917e-05,0.000569124,-1e-08,0.252742309,-0.012521247,-0.413924927,-0.094091836,-0.011450649,-0.051866223,0.644577087,-0.110842582,-0.448349563,-0.03668469,0.112619787,0,0,0.996874625,1,1
1,1,55,15.880549442,0.20417038,-0.030445949,-0.005028111,1.5426e-05,0.000577055,-8e-09,0.257499629,-0.012683822,-0.41828812,-0.101580186,0.000845044,-0.054698294,0.641404793,-0.112969796,-0.456810175,-0.036450805,0.109382618,0,0,0.995954913,1,1
1,1,56,16.099862216,0.20567857,-0.031209364,-0.004931123,1.4051e-05,0.000546403,6e-09,0.265711383,-0.013105662,-0.419657653,-0.103951278,-0.004225228,-0.065372424,0.6431081,-0.11096862,-0.475686115,-0.037218556,0.107759039,0,0,0.995869297,1,1
1,1,57,16.181019443,0.201683089,-0.031755558,-0.004722537,1.2441e-05,0.000564096,-1e-09,0.266955687,-0.01313663,-0.428308278,-0.103005975,-0.00183734,-0.071347971,0.655631791,-0.109396737,-0.48205737,-0.038770853,0.104697491,0,0,0.997262428,1,1
1,1,58,16.076543744,0.204356022,-0.031225623,-0.004521222,1.084e-05,0.000573681,-6e-09,0.266117239,-0.013119872,-0.450899426,-0.107241774,0.004350121,-0.070022887,0.662161869,-0.103859154,-0.479470782,-0.037170234,0.106070388,0,0,0.997462327,1,1
1,1,59,16.105276722,0.211256868,-0.03211532,-0.003597444,4.595e-06,0.000581664,-5e-09,0.265476576,-0.013071575,-0.464840309,-0.101639398,0.006542372,-0.063474357,0.666655712,-0.103051073,-0.481144397,-0.03863311,0.100342657,0,0,0.996688197,1,1
1,1,60,16.160416873,0.207492459,-0.032271741,-0.003261785,2.025e-06,0.00055996,3e-09,0.271009944,-0.013261937,-0.49601009,-0.100798321,0.014413101,-0.057230022,0.670192531,-0.105044902,-0.468867618,-0.041901324,0.086827013,0,0,0.997023361,1,1
1,2,0,11.337,0.108,-0.011,-0.01,9.4e-05,0.001,-0.00011,0.03,0.00019,-0.059,-0.022,-0.078,-0.062,0.314,-0.106,-0.00038,0.005,-0.001,-0.478,0,0,0,0
1,2,1,11.343183545,0.113843697,-0.011708641,-0.009881142,9.37e-05,0.001017907,-1.7e-08,0.034188203,1.22e-05,-0.051819332,-0.017667247,-0.080811668,-0.058061997,0.315857866,-0.107833681,-0.007564262,0.007707708,0.00401868,0,0,0.999203115,0,0
1,2,2,11.438604586,0.085175233,-0.003862007,-0.010449514,9.8557e-05,0.001030015,-1.2e-08,0.032193163,0.000105277,-0.056803141,-0.021092224,-0.07359546,-0.062605197,0.309452547,-0.110103511,-0.002436904,0.004322863,-0.002701675,0,0,0.996558028,1,1
1,2,3,11.476976158,0.100835552,-0.008226586,-0.009833206,9.1383e-05,0.001031223,-4e-09,0.033511792,6.9293e-05,-0.053182502,-0.0229714,-0.076453512,-0.06149294,0.320914861,-0.108745718,-0.013521591,0.005999145,0.001637723,0,0,0.998698492,1,1
